"clbid","credits","crsid","departments","gereqs","groupid","grouptype","halfcredit","instructors","level","locations","name","number","pn","section","semester","status","term","times","title","type","year"
"112496","0.0","1265","[""RUSSN""]","","1264","","","[""Marc Robinson""]","200","[""TOH 212""]","""Intermed Russian I Lab""","231","false","""A""","1","""O""","20171","[""T 1000-1100""]","","""Lab""","2017"
"112497","0.0","1265","[""RUSSN""]","","1264","","","[""Marc Robinson""]","200","[""TOH 316""]","""Intermed Russian I Lab""","231","false","""B""","1","""O""","20171","[""T 1145-1240PM""]","","""Lab""","2017"
"112498","1.0","1326","[""SPAN""]","","","","","[""Molly Tun""]","200","[""TOH 114""]","""Intermed Spanish I""","231","false","""A""","1","""O""","20171","[""MWF 0800-0855""]","""Intermediate Spanish I""","""Research""","2017"
"112499","1.0","1326","[""SPAN""]","","","","","[""Kristina Medina-Vilarino""]","200","[""TOH 312""]","""Intermed Spanish I""","231","false","""E""","1","""O""","20171","[""MWF 1045-1140""]","""Intermediate Spanish I""","""Research""","2017"
"112500","1.0","1326","[""SPAN""]","","","","","[""Gwendolyn Barnes-Karol""]","200","[""TOH 112""]","""Intermed Spanish I""","231","false","""B""","1","""O""","20171","[""MWF 0800-0855""]","""Intermediate Spanish I""","""Research""","2017"
"112501","1.0","1326","[""SPAN""]","","","","","[""Gwendolyn Barnes-Karol""]","200","[""TOH 112""]","""Intermed Spanish I""","231","false","""C""","1","""O""","20171","[""MWF 0905-1000""]","""Intermediate Spanish I""","""Research""","2017"
"112502","1.0","1326","[""SPAN""]","","","","","[""Molly Tun""]","200","[""TOH 114""]","""Intermed Spanish I""","231","false","""D""","1","""O""","20171","[""MWF 0905-1000""]","""Intermediate Spanish I""","""Research""","2017"
"112503","1.0","1326","[""SPAN""]","","","","","[""Kristina Medina-Vilarino""]","200","[""TOH 312""]","""Intermed Spanish I""","231","false","""F""","1","""C""","20171","[""MWF 1150-1245PM""]","""Intermediate Spanish I""","""Research""","2017"
"112504","1.0","1326","[""SPAN""]","","","","","[""Carla Manzoni""]","200","[""TOH 112""]","""Intermed Spanish I""","231","false","""G""","1","""C""","20171","[""MWF 1255-0150PM""]","""Intermediate Spanish I""","""Research""","2017"
"112505","1.0","1326","[""SPAN""]","","","","","[""Ariel Strichartz""]","200","[""TOH 114""]","""Intermed Spanish I""","231","false","""H""","1","""C""","20171","[""MWF 1255-0150PM""]","""Intermediate Spanish I""","""Research""","2017"
"112506","1.0","1326","[""SPAN""]","","","","","[""Ariel Strichartz""]","200","[""TOH 114""]","""Intermed Spanish I""","231","false","""I""","1","""O""","20171","[""MWF 0200-0255PM""]","""Intermediate Spanish I""","""Research""","2017"
"112507","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Sylvia Carullo""]","200","[""TOH 214""]","""Intermed Spanish II""","232","false","""B""","1","""C""","20171","[""MWF 1150-1245PM""]","""Intermediate Spanish II""","""Research""","2017"
"112508","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Leon Narvaez""]","200","[""TOH 114"", ""TOH 114""]","""Intermed Spanish II""","232","false","""D""","1","""C""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Intermediate Spanish II""","""Research""","2017"
"112510","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Sylvia Carullo""]","200","[""TOH 210""]","""Intermed Spanish II""","232","false","""A""","1","""C""","20171","[""MWF 0905-1000""]","""Intermediate Spanish II""","""Research""","2017"
"112511","1.0","1327","[""SPAN""]","[""FOL-S"", ""MCD""]","","","","[""Leon Narvaez""]","200","[""TOH 114"", ""TOH 114""]","""Intermed Spanish II""","232","false","""C""","1","""C""","20171","[""T 0800-0925"", ""Th 0800-0920""]","""Intermediate Spanish II""","""Research""","2017"
"112512","1.0","122","[""BIO""]","","122","""1""","","[""Jean C. Porterfield""]","200","[""RNS 190""]","""Intermediate Genetics""","233","false","""A""","1","""C""","20171","[""MWF 1150-1245PM""]","","""Research""","2017"
"112513","1.0","122","[""BIO""]","","122","""2""","","[""Sara E. Fruehling""]","200","[""RNS 150""]","""Intermediate Genetics""","233","false","""B""","1","""O""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"112514","0.0","123","[""BIO""]","","122","""1""","","[""Jean C. Porterfield""]","200","[""RNS 394""]","""Intermediate Genetics Lab""","233","false","""B""","1","""C""","20171","[""T 0800-1100""]","","""Lab""","2017"
"112515","0.0","123","[""BIO""]","","122","""1""","","[""Jean C. Porterfield""]","200","[""RNS 394""]","""Intermediate Genetics Lab""","233","false","""A""","1","""C""","20171","[""M 0100-0400PM""]","","""Lab""","2017"
"112516","0.0","123","[""BIO""]","","122","""2""","","[""Sara E. Fruehling""]","200","[""RNS 394""]","""Intermediate Genetics Lab""","233","false","""C""","1","""O""","20171","[""Th 0800-1100""]","","""Lab""","2017"
"112517","0.0","123","[""BIO""]","","122","""2""","","[""Sara E. Fruehling""]","200","[""RNS 394""]","""Intermediate Genetics Lab""","233","false","""D""","1","""O""","20171","[""Th 1245-0345PM""]","","""Lab""","2017"
"112521","0.25","1023","[""ESAC""]","[""SPM""]","","","""1""","[""Scott Nesbit""]","100","[""SAC FH"", ""SAC FH""]","""Intermediate Tennis""","158","false","","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","","""Research""","2017"
"112524","1.0","1110","[""PSCI""]","[""HBS""]","","","","[""Mitchell T. Radtke""]","100","[""TBA""]","""International Relations""","121","false","""A""","1","""O""","20171","[""MWF 0800-0855""]","","""Research""","2017"
"112525","1.0","1110","[""PSCI""]","[""HBS""]","","","","[""Mitchell T. Radtke""]","100","[""TBA""]","""International Relations""","121","false","""B""","1","""O""","20171","[""MWF 0905-1000""]","","""Research""","2017"
"112529","1.0","1378","[""THEAT""]","[""ALS-A"", ""ORC""]","","","","[""Dona W. Freeman""]","100","[""TB Haugen"", ""TB Haugen""]","""Intro to Acting""","130","false","","1","""C""","20171","[""T 1145-0110PM"", ""Th 1245-0205PM""]","""Introduction to Acting""","""Research""","2017"
"112530","1.0","27940","[""ART""]","[""ALS-A"", ""ORC""]","","","","[""Christopher Tradowsky""]","100","[""CAD 305""]","""Intro to Art History""","153","false","""B""","1","""O""","20171","[""MWF 0200-0255PM""]","""Introduction to Art History""","""Research""","2017"
"112531","1.0","27940","[""ART""]","[""ALS-A"", ""ORC""]","","","","[""Christopher Tradowsky""]","100","[""CAD 305""]","""Intro to Art History""","153","false","""A""","1","""C""","20171","[""MWF 1045-1140""]","""Introduction to Art History""","""Research""","2017"
"112533","1.0","1294","[""SOAN""]","[""HBS"", ""MCG""]","","","","[""Vivian Choi""]","100","[""TBA"", ""TBA""]","""Intro to Cultural Anthropology""","128","false","""B""","1","""O""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Introduction to Cultural Anthropology""","""Research""","2017"
"112534","1.0","1294","[""SOAN""]","[""HBS"", ""MCG""]","","","","[""Andrea C. Conger""]","100","[""OM 140"", ""OM 140""]","""Intro to Cultural Anthropology""","128","false","""A""","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Introduction to Cultural Anthropology""","""Research""","2017"
"112535","1.0","366","[""DANCE""]","[""ALS-A"", ""ORC""]","","","","[""Staff""]","100","[""CAD 305""]","""Intro to Dance""","100","false","","1","""O""","20171","[""MWF 1150-1245PM""]","""Introduction to Dance""","""Research""","2017"
"112536","1.0","19891","[""THEAT""]","[""ALS-A""]","","","","[""Brian Bjorklund""]","100","[""TB Green Rm"", ""TB Green Rm""]","""Intro to Design: Perform""","140","false","","1","""C""","20171","[""T 0120-0245PM"", ""Th 0215-0335PM""]","""Introduction to Design for Performance""","""Research""","2017"
"112538","1.0","1289","[""SOAN""]","[""HBS"", ""MCD""]","","","","[""David C. Schalliol""]","100","[""TBA""]","""Intro to Sociology""","121","false","""A""","1","""O""","20171","[""MWF 0800-0855""]","""Introduction to Sociology""","""Research""","2017"
"112539","1.0","1289","[""SOAN""]","[""HBS"", ""MCD""]","","","","[""David C. Schalliol""]","100","[""TBA""]","""Intro to Sociology""","121","false","""B""","1","""O""","20171","[""MWF 0905-1000""]","""Introduction to Sociology""","""Research""","2017"
"112541","1.0","1375","[""THEAT""]","[""ALS-A"", ""MCD"", ""ORC""]","","","","[""Karen Wilson""]","100","[""TBA""]","""Intro to Theater""","110","false","","1","""O""","20171","[""MWF 0905-1000""]","""Introduction to Theater""","""Research""","2017"
"112542","1.0","26169","[""WMGST""]","","","","","[""Nancy M. Thompson""]","100","[""TOH 308"", ""TOH 308""]","""Intro Womens/Gender St""","121","false","""A""","1","""O""","20171","[""T 0935-1100"", ""Th 0930-1050""]","""Introduction to Women's and Gender Studies""","""Research""","2017"
"112544","1.0","381","[""WRIT""]","","","","","[""Anne G. Berry""]","100","[""BMC 012""]","""Intro/Academic Wri""","107","false","""B""","1","""C""","20171","[""MWF 1150-1245PM""]","""Introduction to Academic Writing""","""Research""","2017"
"112545","1.0","381","[""WRIT""]","","","","","[""Anne G. Berry""]","100","[""BMC 012""]","""Intro/Academic Wri""","107","false","""A""","1","""C""","20171","[""MWF 1045-1140""]","""Introduction to Academic Writing""","""Research""","2017"
"112546","1.0","455","[""ENVST""]","[""IST""]","","","","[""Staff""]","100","[""TB 216""]","""Intro: Env Studies""","137","false","","1","""C""","20171","[""MWF 0905-1000""]","""Introduction to Environmental Studies""","""Research""","2017"
"112547","1.0","648","[""FAMST""]","[""HBS""]","","","","[""Staff""]","200","[""TOH 210""]","""Intro: Family Studies""","232","false","","1","""O""","20171","[""MWF 1045-1140""]","""Introduction to Family Studies""","""Research""","2017"
"112552","1.0","97","[""ASIAN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112553","1.0","252","[""CHIN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112554","1.0","551","[""GREEK""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112555","1.0","671","[""JAPAN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112556","1.0","726","[""LATIN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112557","1.0","963","[""NURS""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112558","1.0","1355","[""SPAN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112559","1.0","657","[""FAMST""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112560","1.0","791","[""MEDVL""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","","""Research""","2017"
"112561","1.0","378","[""DANCE""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112562","1.0","23909","[""FILM""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112563","1.0","1373","[""SWRK""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112564","1.0","496","[""FREN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112565","1.0","18619","[""BMOLS""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112566","1.0","530","[""GERM""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112567","1.0","866","[""MUSIC""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112568","1.0","451","[""ENGL""]","","","","","[""Linda Mokdad""]","300","","""IR/Black Feminism & Afrofuturism""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112569","1.0","1152","[""PSCI""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112570","1.0","1285","[""RUSST""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","","""Research""","2017"
"112571","1.0","767","[""MATH""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112572","1.0","993","[""PHIL""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112573","1.0","285","[""ECON""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112574","1.0","789","[""MGMT""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112575","1.0","27333","[""RACE""]","","","""R""","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112576","1.0","27402","[""LAMST""]","","","""R""","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112577","1.0","710","[""ID""]","[""WRI""]","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112578","1.0","26747","[""BIO"", ""ENVST""]","","","""R""","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","","""Research""","2017"
"112579","1.0","1401","[""THEAT""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112580","1.0","1257","[""REL""]","","","","","[""Patricia Beckman""]","300","","""IR/Comparative Mysticism""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112581","1.0","1068","[""ESTH""]","[""WRI""]","","","","[""Cynthia Book""]","300","","""IR/Non-verbal Communication Cues""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112582","1.0","1320","[""SOAN""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112583","1.0","15","[""AMST""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112584","1.0","937","[""NORW""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112585","1.0","798","[""MEDIA""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112586","1.0","1414","[""STAT""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112587","1.0","345","[""EDUC""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112588","1.0","26174","[""WMGST""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112589","1.0","1280","[""RUSSN""]","[""WRI""]","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112590","1.0","642","[""HIST""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112591","1.0","1190","[""PSYCH""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112592","1.0","175","[""BIO""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112593","1.0","920","[""NEURO""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112594","1.0","236","[""CLASS""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
"112595","1.0","1101","[""PHYS""]","","","","","[""Staff""]","300","","""IR/""","398","false","","1","""O""","20171","","""Independent Research""","""Research""","2017"
